
"Data_Packet_Traffic","Data_Packet_Injection_Rate_(packets/cycle/node)","Routing_Algorithm","Selection_Policy","Routing+Selection","Ant_Packet_Traffic","Ant_Packet_Injection_Rate_(packets/cycle/node)","Alpha","Reinforcement_Factor","NoC_Routing_Solution","Simulation_Time","Total_Cycles","Packets_Transmitted","Throughput_(packets/cycle/node)","Avg._Packet_Delay_(cycles)","Avg._Packet_Hops","Payload_Packets_Transmitted","Payload_Throughput_(packets/cycle/node)","Avg._Payload_Packet_Delay_(cycles)","Avg._Payload_Packet_Hops","Average_Flit_per_State_Delay::INPUT_BUFFER","Max_Flit_per_State_Delay::INPUT_BUFFER","Average_Flit_per_State_Delay::ROUTE_COMPUTATION","Max_Flit_per_State_Delay::ROUTE_COMPUTATION","Average_Flit_per_State_Delay::VIRTUAL_CHANNEL_ALLOCATION","Max_Flit_per_State_Delay::VIRTUAL_CHANNEL_ALLOCATION","Average_Flit_per_State_Delay::SWITCH_ALLOCATION","Max_Flit_per_State_Delay::SWITCH_ALLOCATION","Average_Flit_per_State_Delay::SWITCH_TRAVERSAL","Max_Flit_per_State_Delay::SWITCH_TRAVERSAL","Average_Flit_per_State_Delay::LINK_TRAVERSAL","Max_Flit_per_State_Delay::LINK_TRAVERSAL","Average_Flit_per_State_Delay::DESTINATION_ARRIVED","Max_Flit_per_State_Delay::DESTINATION_ARRIVED"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.4","0.001","ACO/aj=2.0E-4/a=0.4/rf=0.001","30","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.4","0.002","ACO/aj=2.0E-4/a=0.4/rf=0.002","28","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.4","0.004","ACO/aj=2.0E-4/a=0.4/rf=0.004","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.4","0.008","ACO/aj=2.0E-4/a=0.4/rf=0.008","32","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.4","0.016","ACO/aj=2.0E-4/a=0.4/rf=0.016","25","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.4","0.032","ACO/aj=2.0E-4/a=0.4/rf=0.032","29","20135","68288","0.05299230196175813","63.42090850515464","6.979264292408622","67744","0.052570151477526694","63.55147319319792","6.984087151629665","3.6755399553795116","84","1.5318590012589173","53","1.2398237515736468","5","1.0","1","1.0471568942874172","55","2.5141393808442136","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.4","0.064","ACO/aj=2.0E-4/a=0.4/rf=0.064","31","20182","68288","0.052868893073035376","76.32531337863168","6.979264292408622","67744","0.0524477256961649","76.4890027161077","6.984087151629665","4.252498167184426","110","1.7173877465379774","76","1.2433256399496433","5","1.0","1","1.1270676533104078","65","3.846234156371001","151","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.45","5.0E-4","ACO/aj=2.0E-4/a=0.45/rf=5.0E-4","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.45","0.001","ACO/aj=2.0E-4/a=0.45/rf=0.001","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.45","0.002","ACO/aj=2.0E-4/a=0.45/rf=0.002","27","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
